"#","Invoice No.","Invoice Date","Currency","Total Invoice Amount","Bill To Customer Code","Bill To Customer Name","Bill To ID.","Finance Book","Status","Shipping Point"
1,"FIN01JHRPKD-0001","2017-02-27","RM",32460.00,"JHR-K-BPH","PKD  Batu Pahat","1","QMSPFB","Shipped","QMSHQ           "
2,"FIN02AJHRPKD-0001","2017-02-27","RM",5730.31,"JHR-K-BPH","PKD  Batu Pahat","1","QMSPFB","Shipped","QMSHQ           "
3,"FIN02JHRPKD-0006","2017-03-06","RM",26944.16,"JHR-K-BPH","PKD  Batu Pahat","1","QMSPFB","Shipped","QMSHQ           "
4,"FIN02AJHRPKD-0013","2017-03-30","RM",5730.31,"JHR-K-BPH","PKD  Batu Pahat","1","QMSPFB","Shipped","QMSHQ           "
5,"FIN02JHRPKD-0018","2017-03-30","RM",27010.19,"JHR-K-BPH","PKD  Batu Pahat","1","QMSPFB","Shipped","QMSHQ           "
6,"FIN02AJHRPKD-0018","2017-04-20","RM",5730.31,"JHR-K-BPH","PKD  Batu Pahat","1","QMSPFB","Shipped","QMSHQ           "
7,"FIN02JHRPKD.0022","2017-04-20","RM",26944.19,"JHR-K-BPH","PKD  Batu Pahat","1","QMSPFB","Shipped","QMSHQ           "
8,"FIN02A-JHRPKD-0025","2017-05-31","RM",5847.56,"JHR-K-BPH","PKD  Batu Pahat","1","QMSPFB","Shipped","QMSHQ           "
9,"FIN02JHRPKD.0033","2017-05-31","RM",28560.84,"JHR-K-BPH","PKD  Batu Pahat","1","QMSPFB","Shipped","QMSHQ           "
10,"FIN02-JHRPKD-0044","2017-06-21","RM",28557.87,"JHR-K-BPH","PKD  Batu Pahat","1","QMSPFB","Shipped","QMSHQ           "
11,"FIN01-JHRPKD-0015","2017-08-14","RM",66910.00,"JHR-K-BPH","PKD  Batu Pahat","1","QMSPFB","Shipped","QMSHQ           "
12,"FIN02A-JHRPKD-0041","2017-08-14","RM",10460.56,"JHR-K-BPH","PKD  Batu Pahat","1","QMSPFB","Shipped","QMSHQ           "
13,"FIN02A-JHRPKD-0042","2017-08-14","RM",16307.99,"JHR-K-BPH","PKD  Batu Pahat","1","QMSPFB","Shipped","QMSHQ           "
14,"FIN02-JHRPKD-0058","2017-08-14","RM",27980.50,"JHR-K-BPH","PKD  Batu Pahat","1","QMSPFB","Shipped","QMSHQ           "
15,"FIN02-JHRPKD-0066","2017-08-29","RM",27914.55,"JHR-K-BPH","PKD  Batu Pahat","1","QMSPFB","Shipped","QMSHQ           "
16,"FIN01-JHRPKD-023","2017-09-28","RM",56261.62,"JHR-K-BPH","PKD  Batu Pahat","1","QMSPFB","Shipped","QMSHQ           "
17,"FIN02A-JHRPKD-0066","2017-09-28","RM",34625.79,"JHR-K-BPH","PKD  Batu Pahat","1","QMSPFB","Shipped","QMSHQ           "
18,"FIN02A-JHRPKD-0067","2017-09-28","RM",34625.79,"JHR-K-BPH","PKD  Batu Pahat","1","QMSPFB","Shipped","QMSHQ           "
19,"FIN02A-JHRPKD-0068","2017-09-28","RM",34625.79,"JHR-K-BPH","PKD  Batu Pahat","1","QMSPFB","Shipped","QMSHQ           "
20,"FIN02-JHRPKD-0078","2017-09-28","RM",27646.88,"JHR-K-BPH","PKD  Batu Pahat","1","QMSPFB","Shipped","QMSHQ           "
21,"FIN01-JHRPKD-0032","2017-10-23","RM",31005.00,"JHR-K-BPH","PKD  Batu Pahat","1","QMSPFB","Shipped","QMSHQ           "
22,"FIN02A-JHRPKD-0085","2017-10-23","RM",42643.59,"JHR-K-BPH","PKD  Batu Pahat","1","QMSPFB","Shipped","QMSHQ           "
23,"FIN02-JHRPKD-0085","2017-10-23","RM",27646.88,"JHR-K-BPH","PKD  Batu Pahat","1","QMSPFB","Shipped","QMSHQ           "
24,"FIN01JHRPKD-0007","2017-03-01","RM",58625.00,"JHR-K-JBH","PKD  Johor Bahru","1","QMSPFB","Shipped","QMSHQ           "
25,"FIN02AJHRPKD-0008","2017-03-01","RM",21542.41,"JHR-K-JBH","PKD  Johor Bahru","1","QMSPFB","Shipped","QMSHQ           "
26,"FIN02JHRPKD-0007","2017-03-06","RM",40513.92,"JHR-K-JBH","PKD  Johor Bahru","1","QMSPFB","Shipped","QMSHQ           "
27,"FIN02AJHRPKD-0021","2017-05-02","RM",21542.41,"JHR-K-JBH","PKD  Johor Bahru","1","QMSPFB","Shipped","QMSHQ           "
28,"FIN02JHRPKD.0028","2017-05-02","RM",40513.92,"JHR-K-JBH","PKD  Johor Bahru","1","QMSPFB","Shipped","QMSHQ           "
29,"FIN02AJHRPKD-0026","2017-06-01","RM",21542.41,"JHR-K-JBH","PKD  Johor Bahru","1","QMSPFB","Shipped","QMSHQ           "
30,"FIN02JHRPKD.0035","2017-06-01","RM",40513.92,"JHR-K-JBH","PKD  Johor Bahru","1","QMSPFB","Shipped","QMSHQ           "
31,"FIN02-JHRPKD-0050","2017-07-13","RM",42944.76,"JHR-K-JBH","PKD  Johor Bahru","1","QMSPFB","Shipped","QMSHQ           "
32,"FIN02-JHRPKD-0053","2017-07-26","RM",42944.76,"JHR-K-JBH","PKD  Johor Bahru","1","QMSPFB","Shipped","QMSHQ           "
33,"FIN01-JHRPKD-016","2017-08-14","RM",102240.00,"JHR-K-JBH","PKD  Johor Bahru","1","QMSPFB","Shipped","QMSHQ           "
34,"FIN02A-JHRPKD-0043","2017-08-14","RM",22608.39,"JHR-K-JBH","PKD  Johor Bahru","1","QMSPFB","Shipped","QMSHQ           "
35,"FIN02-JHRPKD-0068","2017-09-05","RM",42944.76,"JHR-K-JBH","PKD  Johor Bahru","1","QMSPFB","Shipped","QMSHQ           "
36,"FIN01-JHRPKD-0018","2017-09-13","RM",136891.58,"JHR-K-JBH","PKD  Johor Bahru","1","QMSPFB","Shipped","QMSHQ           "
37,"FIN02A-JHRPKD-0050","2017-09-13","RM",29903.85,"JHR-K-JBH","PKD  Johor Bahru","1","QMSPFB","Shipped","QMSHQ           "
38,"FIN02A-JHRPKD-0051","2017-09-13","RM",52511.83,"JHR-K-JBH","PKD  Johor Bahru","1","QMSPFB","Shipped","QMSHQ           "
39,"FIN02A-JHRPKD-0052","2017-09-13","RM",63980.22,"JHR-K-JBH","PKD  Johor Bahru","1","QMSPFB","Shipped","QMSHQ           "
40,"FIN02-JHRPKD-0072","2017-09-19","RM",42944.76,"JHR-K-JBH","PKD  Johor Bahru","1","QMSPFB","Shipped","QMSHQ           "
41,"FIN02-JHRPKD-0088","2017-10-30","RM",42944.76,"JHR-K-JBH","PKD  Johor Bahru","1","QMSPFB","Shipped","QMSHQ           "
42,"FIN02-JHRPKD-0089","2017-10-30","RM",42944.76,"JHR-K-JBH","PKD  Johor Bahru","1","QMSPFB","Shipped","QMSHQ           "
43,"FIN01-JHRPKD-0035","2017-10-31","RM",33199.20,"JHR-K-JBH","PKD  Johor Bahru","1","QMSPFB","Shipped","QMSHQ           "
44,"FIN02A-JHRPKD-0086","2017-10-31","RM",63980.22,"JHR-K-JBH","PKD  Johor Bahru","1","QMSPFB","Shipped","QMSHQ           "
45,"FIN02A-JHRPKD-0087","2017-10-31","RM",63980.22,"JHR-K-JBH","PKD  Johor Bahru","1","QMSPFB","Shipped","QMSHQ           "
46,"FIN02A-JHRPKD-0088","2017-10-31","RM",75278.74,"JHR-K-JBH","PKD  Johor Bahru","1","QMSPFB","Shipped","QMSHQ           "
47,"FIN02SBHPKD-004","2017-03-03","RM",5193.01,"JHR-K-KEU","PKD  Keningau","1","QMSPFB","Shipped","QMSHQ           "
48,"FIN02SBHPKD-0026","2017-03-27","RM",5193.01,"JHR-K-KEU","PKD  Keningau","1","QMSPFB","Shipped","QMSHQ           "
49,"FIN02JHRPKD-0002","2017-02-23","RM",23380.76,"JHR-K-KLG","PKD  Kluang","1","QMSPFB","Shipped","QMSHQ           "
50,"FIN01JHRPKD-0008","2017-03-20","RM",15445.00,"JHR-K-KLG","PKD  Kluang","1","QMSPFB","Shipped","QMSHQ           "
51,"FIN02AJHRPKD-0010","2017-03-21","RM",3707.53,"JHR-K-KLG","PKD  Kluang","1","QMSPFB","Shipped","QMSHQ           "
52,"FIN02JHRPKD-0014","2017-03-29","RM",23380.76,"JHR-K-KLG","PKD  Kluang","1","QMSPFB","Shipped","QMSHQ           "
53,"FIN02AJHRPKD-0016","2017-04-12","RM",3707.53,"JHR-K-KLG","PKD  Kluang","1","QMSPFB","Shipped","QMSHQ           "
54,"FIN02AJHRPKD-0017","2017-04-18","RM",3707.53,"JHR-K-KLG","PKD  Kluang","1","QMSPFB","Shipped","QMSHQ           "
55,"FIN02JHRPKD-0020","2017-04-18","RM",22996.14,"JHR-K-KLG","PKD  Kluang","1","QMSPFB","Shipped","QMSHQ           "
56,"FIN02JHRPKD.0039","2017-06-06","RM",24375.91,"JHR-K-KLG","PKD  Kluang","1","QMSPFB","Shipped","QMSHQ           "
57,"FIN02-JHRPKD-0048","2017-07-13","RM",24375.91,"JHR-K-KLG","PKD  Kluang","1","QMSPFB","Shipped","QMSHQ           "
58,"FIN02A-JHRPKD-0034","2017-07-19","RM",3929.98,"JHR-K-KLG","PKD  Kluang","1","QMSPFB","Shipped","QMSHQ           "
59,"FIN02-JHRPKD-0054","2017-07-27","RM",24375.91,"JHR-K-KLG","PKD  Kluang","1","QMSPFB","Shipped","QMSHQ           "
60,"FIN02A-JHRPKD-0048","2017-09-07","RM",12346.57,"JHR-K-KLG","PKD  Kluang","1","QMSPFB","Shipped","QMSHQ           "
61,"FIN02A-JHRPKD-0049","2017-09-07","RM",16276.48,"JHR-K-KLG","PKD  Kluang","1","QMSPFB","Shipped","QMSHQ           "
62,"FIN02-JHRPKD-0070","2017-09-07","RM",24375.91,"JHR-K-KLG","PKD  Kluang","1","QMSPFB","Shipped","QMSHQ           "
63,"FIN01-JHRPKD-020","2017-09-25","RM",43256.00,"JHR-K-KLG","PKD  Kluang","1","QMSPFB","Shipped","QMSHQ           "
64,"FIN01-JHRPKD-0028","2017-10-09","RM",53694.30,"JHR-K-KLG","PKD  Kluang","1","QMSPFB","Shipped","QMSHQ           "
65,"FIN02A-JHRPKD-0078","2017-10-09","RM",23633.73,"JHR-K-KLG","PKD  Kluang","1","QMSPFB","Shipped","QMSHQ           "
66,"FIN02A-JHRPKD-0079","2017-10-09","RM",23633.73,"JHR-K-KLG","PKD  Kluang","1","QMSPFB","Shipped","QMSHQ           "
67,"FIN02A-JHRPKD-0080","2017-10-09","RM",23633.73,"JHR-K-KLG","PKD  Kluang","1","QMSPFB","Shipped","QMSHQ           "
68,"FIN02-JHRPKD-0080","2017-10-09","RM",24375.91,"JHR-K-KLG","PKD  Kluang","1","QMSPFB","Shipped","QMSHQ           "
69,"FIN01-JHRPKD-0029","2017-10-19","RM",16536.00,"JHR-K-KLG","PKD  Kluang","1","QMSPFB","Shipped","QMSHQ           "
70,"FIN02A-JHRPKD-0081","2017-10-19","RM",28657.71,"JHR-K-KLG","PKD  Kluang","1","QMSPFB","Shipped","QMSHQ           "
71,"FIN02-JHRPKD-0081","2017-10-19","RM",24375.91,"JHR-K-KLG","PKD  Kluang","1","QMSPFB","Shipped","QMSHQ           "
72,"FIN01JHRPKD-0002","2017-02-27","RM",735.00,"JHR-K-KTG","PKD  Kota Tinggi","1","QMSPFB","Shipped","QMSHQ           "
73,"FIN02AJHRPKD-0002","2017-02-27","RM",213.74,"JHR-K-KTG","PKD  Kota Tinggi","1","QMSPFB","Shipped","QMSHQ           "
74,"FIN02AJHRPKD-0007","2017-02-28","RM",213.74,"JHR-K-KTG","PKD  Kota Tinggi","1","QMSPFB","Shipped","QMSHQ           "
75,"FIN02JHRPKD-0004","2017-03-02","RM",30423.91,"JHR-K-KTG","PKD  Kota Tinggi","1","QMSPFB","Shipped","QMSHQ           "
76,"FIN02AJHRPKD-0012","2017-03-27","RM",213.74,"JHR-K-KTG","PKD  Kota Tinggi","1","QMSPFB","Shipped","QMSHQ           "
77,"FIN02JHRPKD-0013","2017-03-27","RM",30412.48,"JHR-K-KTG","PKD  Kota Tinggi","1","QMSPFB","Shipped","QMSHQ           "
78,"FIN02JHRPKD.0024","2017-04-20","RM",30388.78,"JHR-K-KTG","PKD  Kota Tinggi","1","QMSPFB","Shipped","QMSHQ           "
79,"FIN02JHRPKD.0032","2017-05-29","RM",32162.32,"JHR-K-KTG","PKD  Kota Tinggi","1","QMSPFB","Shipped","QMSHQ           "
80,"FIN02-JHRPKD-0042","2017-06-21","RM",31624.50,"JHR-K-KTG","PKD  Kota Tinggi","1","QMSPFB","Shipped","QMSHQ           "
81,"FIN02-JHRPKD-0051","2017-07-19","RM",31621.53,"JHR-K-KTG","PKD  Kota Tinggi","1","QMSPFB","Shipped","QMSHQ           "
82,"FIN01-JHRPKD-0013","2017-08-09","RM",27600.00,"JHR-K-KTG","PKD  Kota Tinggi","1","QMSPFB","Shipped","QMSHQ           "
83,"FIN02A-JHRPKD-0037","2017-08-09","RM",3808.88,"JHR-K-KTG","PKD  Kota Tinggi","1","QMSPFB","Shipped","QMSHQ           "
84,"FIN02A-JHRPKD-0038","2017-08-09","RM",3808.88,"JHR-K-KTG","PKD  Kota Tinggi","1","QMSPFB","Shipped","QMSHQ           "
85,"FIN02-JHRPKD-0063","2017-08-28","RM",31509.23,"JHR-K-KTG","PKD  Kota Tinggi","1","QMSPFB","Shipped","QMSHQ           "
86,"FIN02A-JHRPKD-0053","2017-09-18","RM",9144.65,"JHR-K-KTG","PKD  Kota Tinggi","1","QMSPFB","Shipped","QMSHQ           "
87,"FIN02A-JHRPKD-0054","2017-09-18","RM",9144.65,"JHR-K-KTG","PKD  Kota Tinggi","1","QMSPFB","Shipped","QMSHQ           "
88,"FIN02A-JHRPKD-0055","2017-09-18","RM",9144.65,"JHR-K-KTG","PKD  Kota Tinggi","1","QMSPFB","Shipped","QMSHQ           "
89,"FIN02-JHRPKD-0071","2017-09-18","RM",31411.16,"JHR-K-KTG","PKD  Kota Tinggi","1","QMSPFB","Shipped","QMSHQ           "
90,"FIN01-JHRPKD-0019","2017-09-19","RM",39547.54,"JHR-K-KTG","PKD  Kota Tinggi","1","QMSPFB","Shipped","QMSHQ           "
91,"FIN01-JHRPKD-0030","2017-10-19","RM",26998.20,"JHR-K-KTG","PKD  Kota Tinggi","1","QMSPFB","Shipped","QMSHQ           "
92,"FIN02A-JHRPKD-0082","2017-10-19","RM",16398.89,"JHR-K-KTG","PKD  Kota Tinggi","1","QMSPFB","Shipped","QMSHQ           "
93,"FIN02-JHRPKD-0082","2017-10-19","RM",31411.16,"JHR-K-KTG","PKD  Kota Tinggi","1","QMSPFB","Shipped","QMSHQ           "
94,"FIN02JHRPKD-0001","2017-02-14","RM",9058.62,"JHR-K-KUL","PKD  Kulai Jaya","1","QMSPFB","Shipped","QMSHQ           "
95,"FIN02JHRPKD-0011","2017-03-21","RM",9058.62,"JHR-K-KUL","PKD  Kulai Jaya","1","QMSPFB","Shipped","QMSHQ           "
96,"FIN02JHRPKD.0023","2017-04-20","RM",9058.62,"JHR-K-KUL","PKD  Kulai Jaya","1","QMSPFB","Shipped","QMSHQ           "
97,"FIN02JHRPKD.0030","2017-05-17","RM",9602.14,"JHR-K-KUL","PKD  Kulai Jaya","1","QMSPFB","Shipped","QMSHQ           "
98,"FIN01-JHRPKD-009","2017-06-21","RM",3675.00,"JHR-K-KUL","PKD  Kulai Jaya","1","QMSPFB","Shipped","QMSHQ           "
99,"FIN02-JHRPKD-0041","2017-06-21","RM",9602.14,"JHR-K-KUL","PKD  Kulai Jaya","1","QMSPFB","Shipped","QMSHQ           "
100,"FIN02A-JHRPKD-0030","2017-07-11","RM",8149.25,"JHR-K-KUL","PKD  Kulai Jaya","1","QMSPFB","Shipped","QMSHQ           "
101,"FIN02A-JHRPKD-0031","2017-07-11","RM",8149.25,"JHR-K-KUL","PKD  Kulai Jaya","1","QMSPFB","Shipped","QMSHQ           "
102,"FIN02-JHRPKD-0049","2017-07-13","RM",9602.14,"JHR-K-KUL","PKD  Kulai Jaya","1","QMSPFB","Shipped","QMSHQ           "
103,"FIN02-JHRPKD-0064","2017-08-28","RM",9602.14,"JHR-K-KUL","PKD  Kulai Jaya","1","QMSPFB","Shipped","QMSHQ           "
104,"FIN01-JHRPKD-022","2017-09-25","RM",16584.76,"JHR-K-KUL","PKD  Kulai Jaya","1","QMSPFB","Shipped","QMSHQ           "
105,"FIN02A-JHRPKD-0056","2017-09-25","RM",9827.83,"JHR-K-KUL","PKD  Kulai Jaya","1","QMSPFB","Shipped","QMSHQ           "
106,"FIN02A-JHRPKD-0057","2017-09-25","RM",9827.83,"JHR-K-KUL","PKD  Kulai Jaya","1","QMSPFB","Shipped","QMSHQ           "
107,"FIN02A-JHRPKD-0058","2017-09-25","RM",9827.83,"JHR-K-KUL","PKD  Kulai Jaya","1","QMSPFB","Shipped","QMSHQ           "
108,"FIN02-JHRPKD-0074","2017-09-25","RM",9587.27,"JHR-K-KUL","PKD  Kulai Jaya","1","QMSPFB","Shipped","QMSHQ           "
109,"FIN02A-JHRPKD-0083","2017-10-19","RM",10388.70,"JHR-K-KUL","PKD  Kulai Jaya","1","QMSPFB","Shipped","QMSHQ           "
110,"FIN02-JHRPKD-0083","2017-10-19","RM",9547.91,"JHR-K-KUL","PKD  Kulai Jaya","1","QMSPFB","Shipped","QMSHQ           "
111,"FIN02AJHRPKD-0003","2017-02-27","RM",89.68,"JHR-K-LDG","PKD  Ledang","1","QMSPFB","Shipped","QMSHQ           "
112,"FIN02JHRPKD-0008","2017-03-06","RM",9290.95,"JHR-K-LDG","PKD  Ledang","1","QMSPFB","Shipped","QMSHQ           "
113,"FIN02AJHRPKD-0009","2017-03-07","RM",89.68,"JHR-K-LDG","PKD  Ledang","1","QMSPFB","Shipped","QMSHQ           "
114,"FIN01JHRPKD-0003","2017-03-27","RM",2695.00,"JHR-K-LDG","PKD  Ledang","1","QMSPFB","Shipped","QMSHQ           "
115,"FIN02JHRPKD-0016","2017-03-30","RM",8823.37,"JHR-K-LDG","PKD  Ledang","1","QMSPFB","Shipped","QMSHQ           "
116,"FIN02AJHRPKD-0019","2017-04-20","RM",89.68,"JHR-K-LDG","PKD  Ledang","1","QMSPFB","Shipped","QMSHQ           "
117,"FIN02JHRPKD.0021","2017-04-20","RM",8823.37,"JHR-K-LDG","PKD  Ledang","1","QMSPFB","Shipped","QMSHQ           "
118,"FIN02A-JHRPKD-0028","2017-06-01","RM",95.06,"JHR-K-LDG","PKD  Ledang","1","QMSPFB","Shipped","QMSHQ           "
119,"FIN02JHRPKD.0038","2017-06-01","RM",9352.77,"JHR-K-LDG","PKD  Ledang","1","QMSPFB","Shipped","QMSHQ           "
120,"FIN02-JHRPKD-0046","2017-06-21","RM",9352.77,"JHR-K-LDG","PKD  Ledang","1","QMSPFB","Shipped","QMSHQ           "
121,"FIN01-JHRPKD-0011","2017-07-26","RM",12515.00,"JHR-K-LDG","PKD  Ledang","1","QMSPFB","Shipped","QMSHQ           "
122,"FIN02A-JHRPKD-0035","2017-07-26","RM",1169.98,"JHR-K-LDG","PKD  Ledang","1","QMSPFB","Shipped","QMSHQ           "
123,"FIN02A-JHRPKD-0036","2017-07-26","RM",1265.04,"JHR-K-LDG","PKD  Ledang","1","QMSPFB","Shipped","QMSHQ           "
124,"FIN02-JHRPKD-0057","2017-08-01","RM",9331.78,"JHR-K-LDG","PKD  Ledang","1","QMSPFB","Shipped","QMSHQ           "
125,"FIN02-JHRPKD-0067","2017-09-05","RM",9267.78,"JHR-K-LDG","PKD  Ledang","1","QMSPFB","Shipped","QMSHQ           "
126,"FIN02-JHRPKD-0075","2017-09-27","RM",9263.46,"JHR-K-LDG","PKD  Ledang","1","QMSPFB","Shipped","QMSHQ           "
127,"FIN01-JHRPKD-024","2017-09-28","RM",13979.28,"JHR-K-LDG","PKD  Ledang","1","QMSPFB","Shipped","QMSHQ           "
128,"FIN02A-JHRPKD-0072","2017-10-04","RM",3900.22,"JHR-K-LDG","PKD  Ledang","1","QMSPFB","Shipped","QMSHQ           "
129,"FIN02A-JHRPKD-0073","2017-10-04","RM",3900.22,"JHR-K-LDG","PKD  Ledang","1","QMSPFB","Shipped","QMSHQ           "
130,"FIN02A-JHRPKD-0074","2017-10-04","RM",3900.22,"JHR-K-LDG","PKD  Ledang","1","QMSPFB","Shipped","QMSHQ           "
131,"FIN02-JHRPKD-0087","2017-10-30","RM",8776.86,"JHR-K-LDG","PKD  Ledang","1","QMSPFB","Shipped","QMSHQ           "
132,"FIN01-JHRPKD-0034","2017-10-31","RM",8268.00,"JHR-K-LDG","PKD  Ledang","1","QMSPFB","Shipped","QMSHQ           "
133,"FIN02A-JHRPKD-0089","2017-10-31","RM",3965.97,"JHR-K-LDG","PKD  Ledang","1","QMSPFB","Shipped","QMSHQ           "
134,"FIN02JHRPKD-0005","2017-03-02","RM",12110.80,"JHR-K-MSG","PKD  Mersing","1","QMSPFB","Shipped","QMSHQ           "
135,"FIN02JHRPKD-0015","2017-03-29","RM",12110.80,"JHR-K-MSG","PKD  Mersing","1","QMSPFB","Shipped","QMSHQ           "
136,"FIN02JHRPKD.0026","2017-04-26","RM",12110.80,"JHR-K-MSG","PKD  Mersing","1","QMSPFB","Shipped","QMSHQ           "
137,"FIN02JHRPKD.0040","2017-06-06","RM",12837.45,"JHR-K-MSG","PKD  Mersing","1","QMSPFB","Shipped","QMSHQ           "
138,"FIN02-JHRPKD-0047","2017-07-03","RM",12837.45,"JHR-K-MSG","PKD  Mersing","1","QMSPFB","Shipped","QMSHQ           "
139,"FIN02-JHRPKD-0055","2017-08-01","RM",12837.45,"JHR-K-MSG","PKD  Mersing","1","QMSPFB","Shipped","QMSHQ           "
140,"FIN01-JHRPKD-0012","2017-08-09","RM",15705.00,"JHR-K-MSG","PKD  Mersing","1","QMSPFB","Shipped","QMSHQ           "
141,"FIN02A-JHRPKD-0044","2017-08-15","RM",372.33,"JHR-K-MSG","PKD  Mersing","1","QMSPFB","Shipped","QMSHQ           "
142,"FIN02A-JHRPKD-0045","2017-08-15","RM",372.33,"JHR-K-MSG","PKD  Mersing","1","QMSPFB","Shipped","QMSHQ           "
143,"FIN02-JHRPKD-0061","2017-08-23","RM",12868.58,"JHR-K-MSG","PKD  Mersing","1","QMSPFB","Shipped","QMSHQ           "
144,"FIN02-JHRPKD-0076","2017-09-28","RM",12868.58,"JHR-K-MSG","PKD  Mersing","1","QMSPFB","Shipped","QMSHQ           "
145,"FIN01-JHRPKD-025","2017-10-03","RM",8367.64,"JHR-K-MSG","PKD  Mersing","1","QMSPFB","Shipped","QMSHQ           "
146,"FIN02A-JHRPKD-0069","2017-10-03","RM",4402.64,"JHR-K-MSG","PKD  Mersing","1","QMSPFB","Shipped","QMSHQ           "
147,"FIN02A-JHRPKD-0070","2017-10-03","RM",4402.64,"JHR-K-MSG","PKD  Mersing","1","QMSPFB","Shipped","QMSHQ           "
148,"FIN02A-JHRPKD-0071","2017-10-03","RM",4402.64,"JHR-K-MSG","PKD  Mersing","1","QMSPFB","Shipped","QMSHQ           "
149,"FIN01-JHRPKD-0036","2017-10-31","RM",14596.20,"JHR-K-MSG","PKD  Mersing","1","QMSPFB","Shipped","QMSHQ           "
150,"FIN02A-JHRPKD-0091","2017-10-31","RM",5141.74,"JHR-K-MSG","PKD  Mersing","1","QMSPFB","Shipped","QMSHQ           "
151,"FIN02-JHRPKD-0090","2017-10-31","RM",12868.58,"JHR-K-MSG","PKD  Mersing","1","QMSPFB","Shipped","QMSHQ           "
152,"FIN01JHRPKD-0004","2017-02-27","RM",3045.00,"JHR-K-MUR","PKD  Muar","1","QMSPFB","Shipped","QMSHQ           "
153,"FIN02AJHRPKD-0004","2017-02-27","RM",375.09,"JHR-K-MUR","PKD  Muar","1","QMSPFB","Shipped","QMSHQ           "
154,"FIN02JHRPKD-0009","2017-03-06","RM",22894.64,"JHR-K-MUR","PKD  Muar","1","QMSPFB","Shipped","QMSHQ           "
155,"FIN02AJHRPKD-0014","2017-03-30","RM",375.09,"JHR-K-MUR","PKD  Muar","1","QMSPFB","Shipped","QMSHQ           "
156,"FIN02JHRPKD-0017","2017-03-30","RM",22894.64,"JHR-K-MUR","PKD  Muar","1","QMSPFB","Shipped","QMSHQ           "
157,"FIN02JHRPKD.0027","2017-04-27","RM",22857.39,"JHR-K-MUR","PKD  Muar","1","QMSPFB","Shipped","QMSHQ           "
158,"FIN02AJHRPKD-0023","2017-05-15","RM",161.35,"JHR-K-MUR","PKD  Muar","1","QMSPFB","Shipped","QMSHQ           "
159,"FIN02A-JHRPKD-0027","2017-06-01","RM",171.03,"JHR-K-MUR","PKD  Muar","1","QMSPFB","Shipped","QMSHQ           "
160,"FIN02JHRPKD.0036","2017-06-01","RM",24183.77,"JHR-K-MUR","PKD  Muar","1","QMSPFB","Shipped","QMSHQ           "
161,"FIN02-JHRPKD-0045","2017-06-21","RM",23610.97,"JHR-K-MUR","PKD  Muar","1","QMSPFB","Shipped","QMSHQ           "
162,"FIN02-JHRPKD-0059","2017-08-14","RM",23610.97,"JHR-K-MUR","PKD  Muar","1","QMSPFB","Shipped","QMSHQ           "
163,"FIN02-JHRPKD-0062","2017-08-28","RM",23610.97,"JHR-K-MUR","PKD  Muar","1","QMSPFB","Shipped","QMSHQ           "
164,"FIN01-JHRPKD-017","2017-09-05","RM",14814.00,"JHR-K-MUR","PKD  Muar","1","QMSPFB","Shipped","QMSHQ           "
165,"FIN02A-JHRPKD-0046","2017-09-05","RM",1760.00,"JHR-K-MUR","PKD  Muar","1","QMSPFB","Shipped","QMSHQ           "
166,"FIN02A-JHRPKD-0047","2017-09-05","RM",1931.03,"JHR-K-MUR","PKD  Muar","1","QMSPFB","Shipped","QMSHQ           "
167,"FIN02-JHRPKD-0077","2017-09-28","RM",23610.97,"JHR-K-MUR","PKD  Muar","1","QMSPFB","Shipped","QMSHQ           "
168,"FIN01-JHRPKD-027","2017-10-04","RM",10928.60,"JHR-K-MUR","PKD  Muar","1","QMSPFB","Shipped","QMSHQ           "
169,"FIN02A-JHRPKD-0075","2017-10-04","RM",5046.70,"JHR-K-MUR","PKD  Muar","1","QMSPFB","Shipped","QMSHQ           "
170,"FIN02A-JHRPKD-0076","2017-10-04","RM",5046.70,"JHR-K-MUR","PKD  Muar","1","QMSPFB","Shipped","QMSHQ           "
171,"FIN02A-JHRPKD-0077","2017-10-04","RM",5046.70,"JHR-K-MUR","PKD  Muar","1","QMSPFB","Shipped","QMSHQ           "
172,"FIN02-JHRPPD-0086","2017-10-30","RM",23610.97,"JHR-K-MUR","PKD  Muar","1","QMSPFB","Shipped","QMSHQ           "
173,"FIN01-JHRPKD-0033","2017-10-31","RM",29362.00,"JHR-K-MUR","PKD  Muar","1","QMSPFB","Shipped","QMSHQ           "
174,"FIN02A-JHRPKD-0090","2017-10-31","RM",6816.43,"JHR-K-MUR","PKD  Muar","1","QMSPFB","Shipped","QMSHQ           "
175,"FIN02JHRPKD-0003","2017-02-23","RM",21786.58,"JHR-K-PON","PKD  Pontian","1","QMSPFB","Shipped","QMSHQ           "
176,"FIN01JHRPKD-0005","2017-02-27","RM",490.00,"JHR-K-PON","PKD  Pontian","1","QMSPFB","Shipped","QMSHQ           "
177,"FIN02AJHRPKD-0005","2017-02-27","RM",826.56,"JHR-K-PON","PKD  Pontian","1","QMSPFB","Shipped","QMSHQ           "
178,"FIN02AJHRPKD-0020","2017-03-20","RM",826.56,"JHR-K-PON","PKD  Pontian","1","QMSPFB","Shipped","QMSHQ           "
179,"FIN02AJHRPKD-0011","2017-03-21","RM",826.56,"JHR-K-PON","PKD  Pontian","1","QMSPFB","Shipped","QMSHQ           "
